bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
,Fantasy Interactive Scenarios by Telephone,1988,,"Steve Jackson (British game designer),ستيف جاكسون (كاتب),Steve Jackson (Unternehmer, 1951),Steve Jackson (autor de juegos británico),Steve Jackson (auteur de jeux britannique),Steve Jackson (1951),スティーブ・ジャクソン (イギリスのゲームデザイナー),스티브 잭슨 (영국의 게임 디자이너),Steve Jackson (brytyjski projektant gier),Steve Jackson (designer de jogos britânico),Steve Jackson,Джексон, Стив (геймдизайнер),史蒂夫·傑克遜 (英國)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fantasy_Interactive_Scenarios_by_Telephone,,,Q5434304,Fantasy_Interactive_Scenarios_by_Telephone
9241,Fantasy Warlord,,,"Ian Bailey (author),Gary Chalk,يان بيلي (كاتب),Gary Chalk (illustratore)",,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Fantasy_Warlord,,,Q5434337,Fantasy_Warlord
,Fantasy football (association),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fantasy_football_(association),,,Q2625781,Fantasy_football_(association)
,Fantasy football (fantasy world gaming),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fantasy_football_(fantasy_world_gaming),,,,Fantasy_football_(fantasy_world_gaming)
,Farkle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farkle,,,Q5435387,Farkle
,FarmVille,,,,,"Zynga,ジンガ,징가",,,,,,,,,,,,,,,,,,,,,,,,,,,FarmVille,,,Q719337,FarmVille
,Faro (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faro_(card_game),,,Q1639186,Faro_(card_game)
,Farscape (role-playing game),2002,,Lee Hammock,,Alderac Entertainment Group,,,,,,,,,,,,,,,,,,,,,,,,,,,Farscape_(role-playing_game),,,Q5436391,Farscape_(role-playing_game)
,Fast Attack Boats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast_Attack_Boats,,,Q5436889,Fast_Attack_Boats
,Fast Food Tycoon,,,,,"Activision,Software 2000,أكتيفجن,アクティビジョン,액티비전,动视,软件2000",,,,,,,,,,,,,,,,,,,,,,,,,,,Fast_Food_Tycoon,,,Q3905965,Fast_Food_Tycoon
,Fast Food Tycoon 2,,,,,"Activision,Software 2000,أكتيفجن,アクティビジョン,액티비전,动视,软件2000",,,,,,,,,,,,,,,,,,,,,,,,,,,Fast_Food_Tycoon_2,,,Q5436927,Fast_Food_Tycoon_2
,Fast Rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fast_Rules,,,Q5436984,Fast_Rules
,Fastbreak (card game),,,Matt Forbeck,,"WildStorm,WildStorm Productions,Wildstorm",2,,,,,,,,,,,,,,,,,,,,,,,,,,Fastbreak_(card_game),,,,Fastbreak_(card_game)
,Fate (role-playing game system),,,"Fred Hicks,Rob Donoghue,The Dresden Files Roleplaying Game",,Evil Hat Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,Fate_(role-playing_game_system),,,Q1350935,Fate_(role-playing_game_system)
,Fate of the Norns,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fate_of_the_Norns,,,Q5437376,Fate_of_the_Norns
,Fault Line (adventure),,,,,"TSR, Inc.,Tactical Studies Rules,TSR (entreprise),TSR (ゲーム出版社),TSR (公司)",,,,,,,,,,,,,,,,,,,,,,,,,,,Fault_Line_(adventure),,,,Fault_Line_(adventure)
,Faxanadu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faxanadu,,,Q1398972,Faxanadu
,Federation of International Sports Table Football,,,,,Federation of International Sports Table Football,4,,,,,,10,,,,,,,,,,,,,,,,,,,,Federation_of_International_Sports_Table_Football,,,,Federation_of_International_Sports_Table_Football
,Felli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felli,,,Q5442468,Felli
,Feng Shui (role-playing game),1996,,Robin Laws,,"Atlas Games,Daedalus Entertainment",,,,,,,,,,,,,,,,,,,,,,,,,,,Feng_Shui_(role-playing_game),,,Q679434,Feng_Shui_(role-playing_game)
,Fetaix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fetaix,,,Q5445895,Fetaix
,Feudal (game),1967,,,,"Schmidt Spiele,3M,Avalon Hill,Schmidt Spiel & Freizeit GmbH,ثري إم,3M公司,アバロンヒル",2,,,,,,10,,,,,,,,,,,,,,,,,,,,Feudal_(game),,,Q5446022,Feudal_(game)
,Fiasco (role-playing game),2009,,Jason Morningstar,,Bully Pulpit Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Fiasco_(role-playing_game),,,Q3744369,Fiasco_(role-playing_game)
,Fictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fictionary,,,Q2383853,Fictionary
,Fidchell,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Fidchell,,,Q9439618,Fidchell
,Fields of Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fields_of_Action,,,Q5447216,Fields_of_Action
22877,Fields of Fire (game),,,Ben Hull,,GMT Games,1,,,,,,12,,,,,,,,,,,,,,,,,,,,Fields_of_Fire_(game),,,Q5447217,Fields_of_Fire_(game)
,Fifth Frontier War,,,"Marc Miller (game designer),Marc Miller,マーク・ミラー",,"Game Designers' Workshop,ゲームデザイナーズ・ワークショップ",,,,,,,,,,,,,,,,,,,,,,,,,,,Fifth_Frontier_War,,,,Fifth_Frontier_War
35499,Fight Klub,,,,,"Decipher, Inc.,Decipher (entreprise),Decipher (azienda)",2,,,,,,16,,,,,,,,,,,,,,,,,,,,Fight_Klub,,,Q5447746,Fight_Klub
,Fight in the Skies,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Fight_in_the_Skies,,,Q5447801,Fight_in_the_Skies
,Fightball,,,"James Ernest,Mike Selinker",,Cheapass Games,2,,,,,,,,,,,,,,,,,,,,,,,,,,Fightball,,,Q5447831,Fightball
,Fightin' Words,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fightin'_Words,,,Q5447862,Fightin'_Words
,Fighting Fantasy,1982,,"Steve Jackson (British game designer),Ian Livingstone,ستيف جاكسون (كاتب),Steve Jackson (Unternehmer, 1951),Steve Jackson (autor de juegos británico),Steve Jackson (auteur de jeux britannique),Steve Jackson (1951),スティーブ・ジャクソン (イギリスのゲームデザイナー),스티브 잭슨 (영국의 게임 디자이너),Steve Jackson (brytyjski projektant gier),Steve Jackson (designer de jogos britânico),Steve Jackson,Джексон, Стив (геймдизайнер),史蒂夫·傑克遜 (英國),يان ليفينغستون,イアン・リビングストン,이언 리빙스턴,Ливингстон, Ян",,Puffin Books,,,,,,,,,,,,,,,,,,,,,,,,,,,Fighting_Fantasy,,,Q1001255,Fighting_Fantasy
,Figure It Out (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Figure_It_Out_(board_game),,,Q5448014,Figure_It_Out_(board_game)
,Figure painting (hobby),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Figure_painting_(hobby),,,Q3039895,Figure_painting_(hobby)
,File 13 (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,File_13_(board_game),,,Q5448321,File_13_(board_game)
,Filthy Rich (game),,,"Richard Garfield,リチャード・ガーフィールド,리처드 가필드,Гарфилд, Ричард,李察·加菲",,"Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",2,,,,,,14,,,,,,,,,,,,,,,,,,,,Filthy_Rich_(game),,,Q5449270,Filthy_Rich_(game)
,Final Fantasy Trading Card Game,,,,,"Hobby Japan,Square Enix,ホビージャパン,HobbyJAPAN,سكوير إنكس,スクウェア・エニックス,스퀘어 에닉스,史克威尔艾尼克斯",2,,,,,,,,,,,,,,,,,,,,,,,,,,Final_Fantasy_Trading_Card_Game,,,,Final_Fantasy_Trading_Card_Game
,Final Round (World War II miniatures wargaming),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Final_Round_(World_War_II_miniatures_wargaming),,,Q5449427,Final_Round_(World_War_II_miniatures_wargaming)
,Finance (game),1932,,,,"Parker Brothers,Parker (éditeur),パーカー・ブラザーズ,파커 브라더스",2,,,,,,,,,,,,,,,,,,,,,,,,,,Finance_(game),,,Q5449521,Finance_(game)
40628,Finca (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finca_(game),,,Q5449794,Finca_(game)
,Fire Emblem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire_Emblem,,,Q1768977,Fire_Emblem
,Fireball Island,,,,,,2,,,,,,8,,,,,,,,,,,,,,,,,,,,Fireball_Island,,,Q3819500,Fireball_Island
,Fireborn,2004,,Greg Benage,,Fantasy Flight Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Fireborn,,,Q5451746,Fireborn
,Firefly Role-Playing Game,2014,,Monica Valentinelli,,Margaret Weis Productions,,,,,,,,,,,,,,,,,,,,,,,,,,,Firefly_Role-Playing_Game,,,,Firefly_Role-Playing_Game
,Firestorm Tactical Card Game,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Firestorm_Tactical_Card_Game,,,,Firestorm_Tactical_Card_Game
,First Internet Backgammon Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,First_Internet_Backgammon_Server,,,Q5453105,First_Internet_Backgammon_Server
,Fischer random chess,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Fischer_random_chess,,,Q724903,Fischer_random_chess
,Five-card stud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Five-card_stud,,,Q145634,Five-card_stud
,Five Crowns (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Five_Crowns_(game),,,Q5455879,Five_Crowns_(game)
,Five Field Kono,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Five_Field_Kono,,,Q5455913,Five_Field_Kono
,Five Tribes (board game),,,,,Days of Wonder,2,,,,,,13,,,,,,,,,,,,,,,,,,,,Five_Tribes_(board_game),,,,Five_Tribes_(board_game)
,Fizzball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fizzball,,,Q5456451,Fizzball
2939,Fjords (board game),,,"Franz-Benno Delonge,프란츠베노 델롱게",,"Hans im Glück,Rio Grande Games,Hans im Glück Verlag,리오 그란데 게임즈",2,,,,,,,,,,,,,,,,,,,,,,,,,,Fjords_(board_game),,,Q5456503,Fjords_(board_game)
,Flames of Doom,,,,,"TSR, Inc.,Tactical Studies Rules,TSR (entreprise),TSR (ゲーム出版社),TSR (公司)",,,,,,,,,,,,,,,,,,,,,,,,,,,Flames_of_Doom,,,,Flames_of_Doom
,Flames of War,2002,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Flames_of_War,,,Q1426935,Flames_of_War
,Flaps (card game),,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Flaps_(card_game),,,Q5457460,Flaps_(card_game)
,Flash Point: Fire Rescue,,,,,"Hobby Japan,ホビージャパン,HobbyJAPAN",1,,,,,,10,,,,,,,,,,,,,,,,,,,,Flash_Point:_Fire_Rescue,,,Q5457533,Flash_Point:_Fire_Rescue
,Flavor text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flavor_text,,,Q577268,Flavor_text
,Flibbix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flibbix,,,Q5459051,Flibbix
,Flights of Fantasy,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Flights_of_Fantasy,,,,Flights_of_Fantasy
,Flinch (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flinch_(card_game),,,Q5459399,Flinch_(card_game)
,Flip cup,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Flip_cup,,,Q3746622,Flip_cup
,Floating craps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Floating_craps,,,Q5459902,Floating_craps
,Flockland Island Crisis,1982,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Flockland_Island_Crisis,,,,Flockland_Island_Crisis
,Flower Garden (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flower_Garden_(solitaire),,,Q5462164,Flower_Garden_(solitaire)
,Fluxx,,,,,"German language,Looney Labs,Dutch language,اللغة الألمانية,Alemany,Alt alemany,Němčina,Deutsche Sprache,Hochdeutsche Dialekte,Γερμανική γλώσσα,Germana lingvo,Idioma alemán,Aleman,Allemand,Haut allemand,Lenguas altogermánicas,An Ghearmáinis,Bahasa Jerman,Rumpun bahasa Jerman Hulu,Lingua tedesca,Lingue alto-tedesche,高地ドイツ語,ドイツ語,독일어,Hoogduits,Duits,Język niemiecki,Język wysokoniemiecki,Alto-alemão,Língua alemã,Верхненемецкие языки,Немецкий язык,Tyska,Högtyska,Німецька мова,Верхньонімецька мова,德语,高地德语,اللغة الهولندية,Neerlandès,Nizozemština,Niederländische Sprache,Ολλανδική γλώσσα,Nederlanda lingvo,Idioma neerlandés,Nederlandera,An Ollainnis,Bahasa Belanda,Néerlandais,オランダ語,Lingua olandese,네덜란드어,Język niderlandzki,Nederlands,Língua neerlandesa,Нидерландский язык,Nederländska,Нідерландська мова,荷蘭語",2,,,,,,,,,,,,,,,,,,,,,,,,,,Fluxx,,,Q2141869,Fluxx
,Flying chess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flying_chess,,,,Flying_chess
,Focus (board game),1964,,"Sid Sackson,シド・サクソン",,"Kosmos (publisher),Franckh-Kosmos,Verlagsanstalt Kosmos,Kosmos (entreprise)",2,,,,,,,,,,,,,,,,,,,,,,,,,,Focus_(board_game),,,Q269155,Focus_(board_game)
,Following (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Following_(solitaire),,,Q5464790,Following_(solitaire)
,Fool's mate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fool's_mate,,,Q753896,Fool's_mate
,Football Manager 2,1988,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,Football_Manager_2,,,,Football_Manager_2
,Forbidden Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forbidden_Bridge,,,Q5467299,Forbidden_Bridge
,Forbidden Kingdoms,,,,,List of role-playing game publishers,,,,,,,,,,,,,,,,,,,,,,,,,,,Forbidden_Kingdoms,,,Q5467350,Forbidden_Kingdoms
,Force of Will,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,Force_of_Will,,,,Force_of_Will
,Forchess,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Forchess,,,Q1112824,Forchess
,Forgotten Futures,1993,,Marcus L. Rowland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forgotten_Futures,,,Q5469744,Forgotten_Futures
,Forgotten Realms,1987,,"Ed Greenwood,إد غرينوود,Гринвуд, Эд,Ед Грінвуд",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forgotten_Realms,,,Q853499,Forgotten_Realms
,Formula 1 (board game),,,,,"Brio (company),Miro Company,Waddingtons,Parker Brothers,Brio (Unternehmen),BRIO,Brio,Parker (éditeur),パーカー・ブラザーズ,파커 브라더스",2,,,,,,10,,,,,,,,,,,,,,,,,,,,Formula_1_(board_game),,,,Formula_1_(board_game)
,Formula D (board game),1991,,,,"Eurogames (game publisher),Asmodee,Eurogames (Spieleverlag),Asmodée Editions,Asmodee Éditions,Asmodée Éditions",2,,,,,,8,,,,,,,,,,,,,,,,,,,,Formula_D_(board_game),,,Q1437815,Formula_D_(board_game)
,Fortress (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortress_(solitaire),,,,Fortress_(solitaire)
,Fortress America (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortress_America_(board_game),,,Q5472714,Fortress_America_(board_game)
,"Fortunately, Unfortunately",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fortunately,_Unfortunately",,,Q5472815,"Fortunately,_Unfortunately"
,Fortune's Favor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortune's_Favor,,,Q5472841,Fortune's_Favor
,Fortune Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fortune_Street,,,,Fortune_Street
,Forty Thieves (card game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forty_Thieves_(card_game),,,,Forty_Thieves_(card_game)
,Four-color deck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four-color_deck,,,Q2523602,Four-color_deck
,Four-player chess,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Four-player_chess,,,Q690264,Four-player_chess
,Four Color Cards,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Four_Color_Cards,,,Q2929227,Four_Color_Cards
,Four Field Kono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four_Field_Kono,,,Q5475176,Four_Field_Kono
,Four Fronts,2012,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,Four_Fronts,,,,Four_Fronts
,Four Seasons (solitaire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four_Seasons_(solitaire),,,Q5475473,Four_Seasons_(solitaire)
,Four corners (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four_corners_(game),,,Q5475659,Four_corners_(game)
,Four square,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Four_square,,,Q1439993,Four_square
,Fourteen Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fourteen_Out,,,Q5475913,Fourteen_Out
,Fox games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fox_games,,,Q1431862,Fox_games
,Frag (game),,,,,,2,,,,,,12,,,,,,,,,,,,,,,,,,,,Frag_(game),,,Q3080317,Frag_(game)
,FreeCell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FreeCell,,,Q1050614,FreeCell
,Free Parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Free_Parking,,,Q5499940,Free_Parking
,Free Realms,,,,,"Daybreak Game Company,دايبريك غيم,Sony Online Entertainment,デイブレイクゲーム,데이브레이크 게임 컴퍼니,黎明游戏公司",,,,,,,,,,,,,,,,,,,,,,,,,,,Free_Realms,,,Q691224,Free_Realms
,Freedom: The Underground Railroad,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,,,,Freedom:_The_Underground_Railroad,,,,Freedom:_The_Underground_Railroad
,Freedom City,2005,,Steve Kenson,,Green Ronin Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,Freedom_City,,,Q5500504,Freedom_City
,Freeloader (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freeloader_(game),,,Q5500961,Freeloader_(game)
,Freespace Fest,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freespace_Fest,,,,Freespace_Fest
,Freight Tycoon,,,,,"1C Company,ون سي كامبوني,1C (Unternehmen),1C,1С,1C公司",,,,,,,,,,,,,,,,,,,,,,,,,,,Freight_Tycoon,,,Q4154310,Freight_Tycoon
,French tarot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French_tarot,,,,French_tarot
,Fresco (board game),,,,,Queen Games,2,,,,,,10,,,,,,,,,,,,,,,,,,,,Fresco_(board_game),,,Q680491,Fresco_(board_game)
,Friday Night at the ER,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Friday_Night_at_the_ER,,,,Friday_Night_at_the_ER
,Friedrich (board game),,,,,,3,,,,,,12,,,,,,,,,,,,,,,,,,,,Friedrich_(board_game),,,Q1422190,Friedrich_(board_game)
,Friends for Sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Friends_for_Sale,,,Q5504235,Friends_for_Sale
,Fringeworthy,,,Richard Tucholka,,Tri Tac Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Fringeworthy,,,Q5504608,Fringeworthy
,Frog (game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frog_(game),,,,Frog_(game)
,Fudge (role-playing game system),1992,,Steffan O'Sullivan,,Grey Ghost Press,,,,,,,,,,,,,,,,,,,,,,,,,,,Fudge_(role-playing_game_system),,,Q940304,Fudge_(role-playing_game_system)
,Full Thrust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Full_Thrust,,,Q5508165,Full_Thrust
,Fullmetal Alchemist,,,,,"Square Enix,سكوير إنكس,スクウェア・エニックス,스퀘어 에닉스,史克威尔艾尼克斯",,,,,,,,,,,,,,,,,,,,,,,,,,,Fullmetal_Alchemist,,,Q189562,Fullmetal_Alchemist
,Fumblerules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fumblerules,,,Q5508542,Fumblerules
,Fun House (board game),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fun_House_(board_game),,,Q5508659,Fun_House_(board_game)
,Furry Pirates,1999,,,,Atlas Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Furry_Pirates,,,Q5509720,Furry_Pirates
,Future Card Buddyfight,,,,,"Shogakukan,شوغاكوكان,Shōgakukan,小学館,쇼가쿠칸,小學館",,,,,,,,,,,,,,,,,,,,,,,,,,,Future_Card_Buddyfight,,,,Future_Card_Buddyfight
,Fuzion,1998,,,,Hero Games,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuzion,,,Q2378658,Fuzion
,Fünfzehnern,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,Fünfzehnern,,,Q5511743,Fünfzehnern
,G.E.V. (board game),1978,,,,Metagaming Concepts,,,,,,,,,,,,,,,,,,,,,,,,,,,G.E.V._(board_game),,,,G.E.V._(board_game)
,G.I. Joe Trading Card Game,,,Mark Rosewater,,"Wizards of the Coast,ウィザーズ・オブ・ザ・コースト,워저드 오브 더 코스트,威世智",2,,,,,,,,,,,,,,,,,,,,,,,,,,G.I._Joe_Trading_Card_Game,,,,G.I._Joe_Trading_Card_Game
,G1 Jockey,,,,,"Koei,كوي تيكمو,كويي,Koei Tecmo,KOEI,Koei Tecmo Holdings,コーエー,コーエーテクモホールディングス,코에이,코에이 테크모,Koei (företag),光荣,光荣特库摩",,,,,,,,,,,,,,,,,,,,,,,,,,,G1_Jockey,,,Q5512669,G1_Jockey
,GIPF (game),,,"Kris Burm,크리스 뷔름",,"Schmidt Spiele,Rio Grande Games,Schmidt Spiel & Freizeit GmbH,리오 그란데 게임즈",2,,,,,,,,,,,,,,,,,,,,,,,,,,GIPF_(game),,,Q2268423,GIPF_(game)
,GIPF project,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GIPF_project,,,Q734162,GIPF_project
,GNS theory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNS_theory,,,Q1486141,GNS_theory
,GNU Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GNU_Go,,,Q1404540,GNU_Go
,GURPS,,,"Steve Jackson (American game designer),ستيف جاكسون,Steve Jackson (Unternehmer, 1953),Steve Jackson (autor de juegos estadounidense),Steve Jackson (auteur de jeux américain),Steve Jackson (1953),スティーブ・ジャクソン (アメリカ合衆国のゲームデザイナー),스티브 잭슨 (미국의 게임 디자이너),Steve Jackson (amerykański projektant gier),Steve Jackson (designer de jogos americano),Steve Jackson (speldesigner),史蒂夫·傑克遜 (美國)",,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS,,,Q1047814,GURPS
,GURPS Aliens,,,,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Aliens,,,,GURPS_Aliens
,GURPS Alpha Centauri,,,,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Alpha_Centauri,,,,GURPS_Alpha_Centauri
,GURPS Alternate Earths,1996,,"Kenneth Hite,كينيث هايت",,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Alternate_Earths,,,,GURPS_Alternate_Earths
,GURPS Alternate Earths II,1999,,"Kenneth Hite,كينيث هايت",,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Alternate_Earths_II,,,,GURPS_Alternate_Earths_II
,GURPS Atomic Horror,1993,,,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Atomic_Horror,,,,GURPS_Atomic_Horror
,GURPS Autoduel,,,Christopher J. Burke,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Autoduel,,,,GURPS_Autoduel
,GURPS Banestorm,,,Phil Masters,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Banestorm,,,Q5514817,GURPS_Banestorm
,GURPS Basic Set,1986,,"Steve Jackson (American game designer),David L. Pulver,Sean Punch,ستيف جاكسون,Steve Jackson (Unternehmer, 1953),Steve Jackson (autor de juegos estadounidense),Steve Jackson (auteur de jeux américain),Steve Jackson (1953),スティーブ・ジャクソン (アメリカ合衆国のゲームデザイナー),스티브 잭슨 (미국의 게임 디자이너),Steve Jackson (amerykański projektant gier),Steve Jackson (designer de jogos americano),Steve Jackson (speldesigner),史蒂夫·傑克遜 (美國),ショーン・パンチ",,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Basic_Set,,,Q5514820,GURPS_Basic_Set
,GURPS Bestiary,,,Steffan O'Sullivan,,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Bestiary,,,,GURPS_Bestiary
,GURPS Bili the Axe – Up Harzburk!,1988,,"Steve Jackson (American game designer),ستيف جاكسون,Steve Jackson (Unternehmer, 1953),Steve Jackson (autor de juegos estadounidense),Steve Jackson (auteur de jeux américain),Steve Jackson (1953),スティーブ・ジャクソン (アメリカ合衆国のゲームデザイナー),스티브 잭슨 (미국의 게임 디자이너),Steve Jackson (amerykański projektant gier),Steve Jackson (designer de jogos americano),Steve Jackson (speldesigner),史蒂夫·傑克遜 (美國)",,"Steve Jackson Games,スティーブ・ジャクソン・ゲームズ,스티브 잭슨 게임스,史蒂夫·傑克遜遊戲",,,,,,,,,,,,,,,,,,,,,,,,,,,GURPS_Bili_the_Axe_–_Up_Harzburk!,,,,GURPS_Bili_the_Axe_–_Up_Harzburk!
